objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid,SpType,BV,TEff,FeH
1237655108358963951,122.795928544049,39.0140561820281,23.75095,21.56754,20.32765,19.44215,18.95112,2243,301,4,47,4284196843372697600,GALAXY,0.5035223,3805,55269,537,,0,0,0
1237655107821830953,122.554971982573,38.3086026443783,21.84348,21.98865,21.00965,19.97837,19.44497,2243,301,3,43,4284173753628514304,GALAXY,0.6961327,3805,55269,453,,0,0,0
1237654880730809030,200.757387943399,5.12484768078045,25.28841,22.26768,20.59097,19.51184,19.05894,2190,301,4,125,5448339970933938176,GALAXY,0.570092,4839,55703,401,,0,0,0
1237654653099246544,122.335280457231,39.0437301215516,22.60785,22.20849,20.41502,19.34926,18.64517,2137,301,4,151,4284190246302930944,GALAXY,0.7097058,3805,55269,513,,0,0,0
1237654653099246331,122.446604739446,39.0257469434412,25.92116,21.70239,19.97567,18.97313,18.62266,2137,301,4,151,4284190796058744832,GALAXY,0.474899,3805,55269,515,,0,0,0
1237654653099246269,122.392426460278,39.0236120902,23.62279,22.81691,21.17683,19.98894,19.42096,2137,301,4,151,4284191345814558720,GALAXY,0.7748221,3805,55269,517,,0,0,0
1237654653099246131,122.405388922638,38.9422366773451,24.39417,21.80141,20.38437,19.52387,19.09243,2137,301,4,151,4284186398012233728,GALAXY,0.4691959,3805,55269,499,,0,0,0
1237654653099180522,122.264676745327,38.9776995778244,23.63425,21.31435,20.07286,19.26437,19.55362,2137,301,4,150,4284191895570372608,GALAXY,0.1937568,3805,55269,519,,0,0,0
1237654652562440953,122.923423268957,38.9005600327619,23.56044,22.66939,20.80565,19.96584,19.47144,2137,301,3,152,4284179800942467072,GALAXY,0.4796383,3805,55269,475,,0,0,0
1237654652562440801,122.846298279106,38.8814155294024,26.21801,22.24803,20.51948,19.34963,18.77459,2137,301,3,152,4284179526064560128,GALAXY,0.6387361,3805,55269,474,,0,0,0
1237654652562440707,122.798195054065,38.8742268477077,26.2991,21.92229,20.18866,19.24781,18.69468,2137,301,3,152,4284178976308746240,GALAXY,0.4761285,3805,55269,472,,0,0,0
1237654652562440595,122.79469265252,38.8964947098327,22.50284,22.01385,21.77157,21.84339,21.04334,2137,301,3,152,4284180625576187904,GALAXY,0.2022966,3805,55269,478,,0,0,0
1237654652562375182,122.680652230449,38.8162663703501,23.29166,22.05859,20.23985,19.39354,18.88987,2137,301,3,151,4284180350698280960,GALAXY,0.4744152,3805,55269,477,,0,0,0
1237654652562244195,122.543547758833,38.4974587486089,24.73804,22.05873,20.26436,19.44413,18.86199,2137,301,3,149,4284181999965722624,GALAXY,0.4561673,3805,55269,483,,0,0,0
1237654652562244081,122.498751473745,38.4797717482707,23.39131,22.06993,20.47637,19.56743,19.2502,2137,301,3,149,4284183099477350400,GALAXY,0.5027481,3805,55269,487,,0,0,0
1237654652562179253,122.365585890593,38.5170741029387,24.04059,21.66488,19.86849,18.89996,18.36629,2137,301,3,148,4284181450209908736,GALAXY,0.5484621,3805,55269,481,,0,0,0
1237654652025439135,122.976961760482,38.4042973788714,24.98485,22.68823,20.70349,19.421,19.10135,2137,301,2,150,4284173203872700416,GALAXY,0.6397106,3805,55269,451,,0,0,0
1237654602628792785,130.928033540005,3.87553101846001,19.14664,18.14204,17.80729,17.57048,17.44719,2125,301,6,81,1337603768404961280,GALAXY,0.02771416,1188,52650,126,,0,0,0
1237654602628792680,130.814411856668,3.88152238031,21.10418,18.53537,17.28737,16.7426,16.3483,2125,301,6,81,1337604593038682112,GALAXY,0.1665814,1188,52650,129,,0,0,0
1237654602628792484,130.847994086385,3.90619441120472,17.4771,16.36004,15.87826,15.6086,15.38658,2125,301,6,81,1337604043282868224,GALAXY,0.02780555,1188,52650,127,,0,0,0
1237654602628792329,130.845256458099,3.85646616598092,17.82401,16.65725,16.31593,16.14768,16.05794,2125,301,6,81,1337606792061937664,GALAXY,0.02781629,1188,52650,137,,0,0,0
1237654389493137947,122.341248486464,39.8765896431028,22.75438,21.37015,21.12261,20.78585,20.47909,2076,301,1,113,4284202340930836480,GALAXY,0.692953,3805,55269,557,,0,0,0
1237654389493137506,122.409321914561,39.9479354298694,24.98452,23.33719,20.4042,19.09468,18.71787,2076,301,1,113,4284199042395953152,GALAXY,0.7554213,3805,55269,545,,0,0,0
1237653586334123210,122.485879936846,39.5945366885154,26.0321,22.83335,21.13432,19.62989,19.05753,1889,301,1,111,4284197118250604544,GALAXY,0.673007,3805,55269,538,,0,0,0
1237652900224238346,30.1143521102719,-9.40939570566205,23.74649,22.41633,20.42664,19.22028,18.70784,1729,301,3,281,8088739095248132096,GALAXY,0.585917,7184,56629,997,,0,0,0
1237652900224238059,30.123488462363,-9.37199897681355,22.35024,21.45321,20.53382,19.7763,19.39127,1729,301,3,281,8088739645003945984,GALAXY,0.60132,7184,56629,999,,0,0,0
1237678622245585501,41.7921409541132,3.4774789485439,24.21364,22.18487,20.60299,19.58271,19.04498,7718,301,2,267,4794130548682676224,GALAXY,0.5691146,4258,55481,177,,0,0,0
1237678622245585546,41.8065303134331,3.3832876519442,22.62554,22.10673,20.85978,19.91759,19.50026,7718,301,2,267,4794129998926862336,GALAXY,0.5654795,4258,55481,175,,0,0,0
1237678622782456598,41.7847135526773,3.83449155322612,22.77593,21.26064,19.49137,18.731,18.23193,7718,301,3,267,4794122027467560960,GALAXY,0.4460834,4258,55481,146,,0,0,0
1237678622782456624,41.7938754132003,3.90708863533639,22.87322,21.78546,21.02536,20.166,19.8442,7718,301,3,267,4794124501368723456,GALAXY,0.5952744,4258,55481,155,,0,0,0
1237678622782456754,41.8238276486782,3.8481219511232,23.16394,21.95071,20.24049,19.39077,18.9644,7718,301,3,267,4794122302345467904,GALAXY,0.5358211,4258,55481,147,,0,0,0
1237678622782456853,41.8586990184986,3.93519747896927,23.71053,21.93201,20.30987,19.48504,19.0858,7718,301,3,267,4794125326002444288,GALAXY,0.4483855,4258,55481,158,,0,0,0
1237678622782457014,41.8056068762706,3.79616231240476,22.86026,22.7514,20.87231,19.61009,18.91943,7718,301,3,267,4794122577223374848,GALAXY,0.6002663,4258,55481,148,,0,0,0
1237678622782521938,41.8767083102282,3.80666445677197,23.03237,22.01042,20.98582,20.09374,19.53048,7718,301,3,268,4794120653078026240,GALAXY,0.7122871,4258,55481,141,,0,0,0
1237678622782522339,41.9035635036981,3.89311536201662,23.91849,23.12137,21.07947,19.92883,19.37688,7718,301,3,268,4794121202833840128,GALAXY,0.6885105,4258,55481,143,,0,0,0
1237678660905403173,41.8809284599063,3.28706821110499,25.79237,21.6036,19.8632,19.06045,18.34712,7727,301,2,345,4794117354543142912,GALAXY,0.44795,4258,55481,129,,0,0,0
1237678660905403200,41.8901477529178,3.31087430445151,24.15754,21.06435,19.31686,18.59089,18.0266,7727,301,2,345,4794116529909422080,GALAXY,0.4473291,4258,55481,126,,0,0,0
1237678660905468329,41.8996838309535,3.28928234074759,22.07116,22.3648,20.59359,19.58473,19.09979,7727,301,2,346,4794119553566398464,GALAXY,0.56449,4258,55481,137,,0,0,0
1237678661442273593,41.7706908624018,3.59358174789581,22.23945,21.748,20.26321,19.44788,19.05648,7727,301,3,345,4794130273804769280,GALAXY,0.5176162,4258,55481,176,,0,0,0
1237678661442273877,41.8804051599246,3.69881267300735,22.61104,22.04665,20.29201,19.34654,19.01752,7727,301,3,345,4794121752589654016,GALAXY,0.5091807,4258,55481,145,,0,0,0
1237678661442338933,41.9526556793327,3.60831798755275,20.79367,18.95137,17.60566,17.06817,16.67982,7727,301,3,346,4794118179176863744,GALAXY,0.1750061,4258,55481,132,,0,0,0
1237679253062549709,38.4138553924243,-5.20498885450139,20.03863,19.11856,18.33541,17.94687,17.65943,7865,301,1,170,8145892808735348736,GALAXY,0.2510334,7235,56603,25,,0,0,0
1237679253062746570,38.7925723071623,-5.16079136531155,22.49841,21.87301,21.17101,20.3271,19.73981,7865,301,1,173,8145886211665582080,GALAXY,0.5410981,7235,56603,1,,0,0,0
1237679321788907668,38.0412715441555,-5.32912360620682,20.59194,19.65081,18.50505,18.01644,17.76268,7881,301,1,275,8145916997991159808,GALAXY,0.2165872,7235,56603,113,,0,0,0
1237679321788907994,38.1061516170324,-5.44482293970914,21.72356,19.87272,18.83165,18.30952,18.01209,7881,301,1,275,8145915898479532032,GALAXY,0.1561498,7235,56603,109,,0,0,0
1237679321788973869,38.2369102444099,-5.41934404194462,26.23691,22.11231,20.36784,19.70089,19.31853,7881,301,1,276,8145902704339998720,GALAXY,0.4332056,7235,56603,61,,0,0,0
1237679322325844456,38.1801259256888,-4.99285420986845,22.40207,21.53376,20.15138,19.55309,19.2496,7881,301,2,276,8145917272869066752,GALAXY,0.4557473,7235,56603,114,,0,0,0
1237679322325910141,38.3903018664679,-4.89568311656175,21.58327,21.129,20.54046,20.14717,19.90876,7881,301,2,277,8145907927020230656,GALAXY,0.1954611,7235,56603,80,,0,0,0
1237679322325975526,38.4805084443933,-4.83898692877825,23.15978,21.9248,21.32268,20.608,19.90504,7881,301,2,278,8145896657026045952,GALAXY,0.7812613,7235,56603,39,,0,0,0
1237679322326041362,38.5961601799251,-4.99399864250593,26.45595,24.10906,22.35493,21.8044,21.07354,7881,301,2,279,8145895557514418176,GALAXY,0,7235,56603,35,,0,0,0
1237679340570214517,38.1847358123806,-5.9926661860941,19.68244,18.67824,17.82629,17.41817,17.08516,7885,301,4,135,8145908201898137600,GALAXY,0.1851143,7235,56603,81,,0,0,0
1237679340570279999,38.3622947128263,-5.88296594184993,25.38371,23.95308,21.98466,20.88399,21.06508,7885,301,4,136,8145898031415580672,GALAXY,0.5584912,7235,56603,44,,0,0,0
1237679341107151495,38.354715974141,-5.51788920616236,21.93007,20.67045,19.44401,18.83762,18.41644,7885,301,5,136,8145902154584184832,GALAXY,0.4366402,7235,56603,59,,0,0,0
1237679341107216558,38.4787795149626,-5.52458572339827,19.21529,18.23001,17.55422,17.1027,16.86166,7885,301,5,137,8145891984101627904,GALAXY,0.1418907,7235,56603,22,,0,0,0
1237679341107282067,38.6387631257066,-5.56456754960628,19.73052,19.65473,19.38956,19.31435,19.33974,7885,301,5,138,8145890334834186240,GALAXY,0,7235,56603,16,,0,0,0
1237679439889629906,38.1785309766078,-5.75559156614427,24.39017,23.25849,21.82698,21.82995,22.17524,7908,301,5,109,8145910126043486208,GALAXY,0.3447956,7235,56603,88,,0,0,0
1237678596486398711,14.8748888937003,1.96882106530933,23.62193,22.66449,21.8161,21.39593,20.60778,7712,301,2,429,10614993253718841344,GALAXY,0.7812336,9428,58101,32,,0,0,0
1237678596486333179,14.7646768750889,1.84363169882045,22.80608,22.83456,21.95021,20.91505,21.38287,7712,301,2,428,10614991329573492736,GALAXY,0.7393947,9428,58101,25,,0,0,0
1237678596486333011,14.8276990667574,1.91277586397238,23.07546,22.72496,22.08028,21.60768,20.84958,7712,301,2,428,10614992429085120512,GALAXY,0.7598761,9428,58101,29,,0,0,0
1237678596486332793,14.74560028926,1.86357748476026,22.58882,23.09964,22.48221,21.43444,20.79987,7712,301,2,428,10614991054695585792,GALAXY,0.8753228,9428,58101,24,,0,0,0
1237678596486267307,14.5869172563019,1.92661157943532,23.07588,21.69685,21.3587,20.3689,19.80246,7712,301,2,427,10614992154207213568,GALAXY,0.8909759,9428,58101,28,,0,0,0
1237678905176162572,9.82917816276984,8.83186276558647,21.41664,21.40248,21.05983,20.76485,20.36772,7784,301,1,261,12437951652153284608,GALAXY,0.6988142,11047,58424,492,,0,0,0
1237678905177145562,12.0382150429757,8.69866127643247,21.54401,22.10844,21.19054,21.24276,21.01693,7784,301,1,276,12437953301420726272,GALAXY,0,11047,58424,498,,0,0,0
1237678905712903238,9.56099577084382,9.19355202346091,25.72998,23.03838,21.59096,20.43295,19.4807,7784,301,2,259,12437958524100958208,GALAXY,0.8256184,11047,58424,517,,0,0,0
1237678905713099154,9.97092663665853,9.14788794788157,23.23898,24.54626,21.4025,20.35202,19.6611,7784,301,2,262,12437970618728863744,GALAXY,0.5986272,11047,58424,561,,0,0,0
1237678905713099478,9.92458932576739,9.14374962633736,24.79427,23.4767,22.27353,20.90076,19.85618,7784,301,2,262,12437963471903283200,GALAXY,0.8283519,11047,58424,535,,0,0,0
1237678906786710260,9.6859210464487,10.053726903721,22.74333,23.32628,21.87479,20.75887,20.01435,7784,301,4,260,12437967320193980416,GALAXY,0.520503,11047,58424,549,,0,0,0
1237678906786775586,9.78454138696242,10.1507845339747,25.48411,23.82495,22.89037,21.28389,19.95944,7784,301,4,261,12437965121170724864,GALAXY,0.9096928,11047,58424,541,,0,0,0
1237678906786775633,9.87337240981117,10.0888924701872,22.5011,23.19777,22.04808,20.92502,19.68031,7784,301,4,261,12437966770438166528,GALAXY,0.7403905,11047,58424,547,,0,0,0
1237678906786972276,10.2504187438285,9.96071299495132,22.41459,24.41932,22.54559,20.85908,19.83771,7784,301,4,264,12437977215798630400,GALAXY,0.8744519,11047,58424,585,,0,0,0
1237679317482931041,9.77352151362982,9.08362134780826,25.31371,23.04859,21.68099,20.61538,19.89043,7880,301,1,107,12437950277763749888,GALAXY,0.5682092,11047,58424,487,,0,0,0
1237679317482995832,9.89496464062131,9.12350839459628,22.1289,22.21885,21.27207,20.02853,19.16763,7880,301,1,108,12437964571414910976,GALAXY,0.9496626,11047,58424,539,,0,0,0
1237679317482996010,9.91552303422407,8.96413887391145,22.59016,21.6536,21.73382,21.88693,22.25773,7880,301,1,108,12437947254106773504,GALAXY,0.0152379,11047,58424,476,,0,0,0
1237679317482996146,9.89705053265237,9.10333702332293,22.38668,22.4428,21.7696,21.51123,21.27095,7880,301,1,108,12437948353618401280,GALAXY,0.3754736,11047,58424,480,,0,0,0
1237679317482996587,9.91314858063868,8.93205309592105,23.15088,24.61893,21.61292,20.55989,19.88794,7880,301,1,108,12437946429473052672,GALAXY,0.5944337,11047,58424,473,,0,0,0
1237679318019671130,9.48208642328694,9.5374166503904,26.09657,23.80773,21.74774,20.61845,19.84344,7880,301,2,105,12437956874833516544,GALAXY,0.5574873,11047,58424,511,,0,0,0
1237679318019736355,9.61248134396425,9.49428636090086,23.33235,24.89518,22.06407,20.3244,19.64355,7880,301,2,106,12437956325077702656,GALAXY,0.6283749,11047,58424,509,,0,0,0
1237679318019866664,9.95042756301939,9.52247154565169,22.15281,23.60774,22.27535,20.84511,19.91975,7880,301,2,108,12437960723124213760,GALAXY,0.6849766,11047,58424,525,,0,0,0
1237679318019867307,9.95369122375365,9.44636643673865,23.87941,24.55734,21.64689,20.50141,19.7844,7880,301,2,108,12437972817752119296,GALAXY,0.6822901,11047,58424,569,,0,0,0
1237679318019932930,10.059105895061,9.52895822022552,25.6556,23.89709,21.60632,20.38897,19.45922,7880,301,2,109,12437971718240491520,GALAXY,0.6829463,11047,58424,565,,0,0,0
1237679318556672677,9.7690766121425,9.81340600205924,23.61391,23.55828,21.55573,20.2254,19.28238,7880,301,3,107,12437968969461422080,GALAXY,0.7577599,11047,58424,555,,0,0,0
1237679318556672701,9.79399297671318,9.93330727727982,24.16929,23.381,21.87995,20.67353,19.92626,7880,301,3,107,12437967869949794304,GALAXY,0.7108622,11047,58424,551,,0,0,0
1237679319093675132,10.0672643531877,10.2871570935004,26.58747,25.19713,22.63105,20.8306,19.98129,7880,301,4,109,12437976116287002624,GALAXY,1.021217,11047,58424,581,,0,0,0
1237678906249970277,9.91353144422112,9.70542346582023,25.75196,24.38278,21.84916,20.57143,19.62941,7784,301,3,262,12437959623612585984,GALAXY,0.6874728,11047,58424,521,,0,0,0
1237678906249970356,10.024512399205,9.66001961121548,23.7335,23.69016,22.09433,20.97261,20.05331,7784,301,3,262,12437971168484677632,GALAXY,0.7388537,11047,58424,563,,0,0,0
1237678906249839255,9.68478542163552,9.72708639243738,23.16168,23.39694,21.86773,20.73047,19.89987,7784,301,3,260,12437955225566074880,GALAXY,0.6451293,11047,58424,505,,0,0,0
1237645879573873373,41.0196126806213,1.27127864890579,22.64928,22.0096,20.40414,19.57801,19.20975,94,301,6,442,4797482960004864000,GALAXY,0.5048684,4261,55503,85,,0,0,0
1237649918427202012,11.1387443826554,13.6753767279865,22.28402,22.14114,21.78216,21.402,21.15521,1035,301,1,37,12432385100297295872,GALAXY,0.5755896,11042,58462,721,,0,0,0
1237649918427202325,11.0669375784237,13.734444987996,23.50224,25.2987,21.8884,20.48045,19.71948,1035,301,1,37,12432385650053109760,GALAXY,0.8259843,11042,58462,723,,0,0,0
1237649918427267774,11.2731839825196,13.737068905875,23.22931,24.46975,21.86904,20.73811,20.02778,1035,301,1,38,12432386199808923648,GALAXY,0.601362,11042,58462,725,,0,0,0
1237649918427267793,11.2848982157449,13.8441763229744,22.78908,23.73535,21.71422,20.59244,19.80163,1035,301,1,38,12432394995901945856,GALAXY,0.5286781,11042,58462,757,,0,0,0
1237649918427333201,11.3759037164951,13.7586112749189,25.73197,23.2164,21.37285,20.10396,19.34904,1035,301,1,39,12432396095413573632,GALAXY,0.7351551,11042,58462,761,,0,0,0
1237649918427333246,11.3998552678846,13.7072629512976,23.06868,22.97368,21.76663,20.46608,19.582,1035,301,1,39,12432397194925201408,GALAXY,0.6672475,11042,58462,765,,0,0,0
1237649918964138650,11.166109147073,14.1008450075005,25.41393,23.53785,22.28114,20.77541,19.99044,1035,301,2,38,12432382351518226432,GALAXY,0.7731331,11042,58462,711,,0,0,0
1237649919501009505,11.2246479930152,14.5934194241418,23.96209,23.16624,21.80729,20.39249,19.64476,1035,301,3,38,12432393346634504192,GALAXY,0.6375974,11042,58462,751,,0,0,0
1237649919501009730,11.323109021917,14.5020252240337,26.11274,23.67869,22.12446,20.90221,19.9696,1035,301,3,38,12432391147611248640,GALAXY,0.5889683,11042,58462,743,,0,0,0
1237651066280608111,191.077221723214,64.7647917564207,22.74495,22.26935,20.46736,19.55175,19.06846,1302,301,3,394,7839775579453020160,GALAXY,0.5361136,6963,56724,489,,0,0,0
1237678598079185866,334.146841130963,2.88222002095889,23.24601,22.82992,21.36898,20.27457,19.51121,7712,301,5,157,12768864794884462592,GALAXY,0.6191995,11341,58428,123,,0,0,0
1237678598079185925,334.185152718534,2.86313017717642,23.6481,23.11435,21.33985,20.26273,19.5026,7712,301,5,157,12768865894396090368,GALAXY,0.6412449,11341,58428,127,,0,0,0
1237678598079251225,334.354210961825,2.92928956667139,24.84422,25.34885,21.43248,20.15627,19.4346,7712,301,5,158,12768854349523998720,GALAXY,0.6416546,11341,58428,85,,0,0,0
1237678598615990750,333.955356291199,3.26079214844603,22.2513,21.66575,21.78614,21.92055,21.95514,7712,301,6,156,12768874140733298688,GALAXY,0.03973057,11341,58428,157,,0,0,0
1237678598616187729,334.44509905176,3.28515364674688,23.60424,23.20968,21.33061,20.23403,19.46806,7712,301,6,159,12768856548547254272,GALAXY,0.8090183,11341,58428,93,,0,0,0
1237678619553825998,333.665306810948,2.74649329274105,23.33892,23.35046,21.85434,20.63129,19.96942,7717,301,5,154,12768884036337948672,GALAXY,0.7026939,11341,58428,193,,0,0,0
1237678619553891623,333.844421617959,2.64623708172409,23.35923,23.95476,21.7334,20.59381,19.85578,7717,301,5,155,12768878538779809792,GALAXY,0.7637661,11341,58428,173,,0,0,0
1237678619553891675,333.872940867583,2.57672821026079,23.82798,23.56111,21.3314,20.08542,19.31449,7717,301,5,155,12768877439268182016,GALAXY,0.6189101,11341,58428,169,,0,0,0
1237678619553956613,333.973925388262,2.71341258666448,24.1726,23.18679,21.72326,20.66912,19.9752,7717,301,5,156,12768863695372834816,GALAXY,0.548858,11341,58428,119,,0,0,0
1237678619553957130,333.989367514897,2.61651342754317,24.70774,23.59951,21.79713,20.53191,19.84142,7717,301,5,156,12768859847082137600,GALAXY,0.7636157,11341,58428,105,,0,0,0
1237678620090761808,333.802332312982,3.14574533973013,24.98014,24.02326,21.92782,20.77111,19.95217,7717,301,6,155,12768882387070507008,GALAXY,0.6464255,11341,58428,187,,0,0,0
1237678620090762498,333.875177254997,3.07243418329439,22.87111,23.10044,21.59458,20.56355,19.67879,7717,301,6,155,12768870292442601472,GALAXY,0.6366973,11341,58428,143,,0,0,0
1237678620090893111,334.142915322125,3.13233067216893,22.69705,22.96082,21.22101,20.17992,19.47821,7717,301,6,157,12768869192930973696,GALAXY,0.5407693,11341,58428,139,,0,0,0
1237678620090893318,334.192656926359,3.12305528185082,25.74049,23.93809,21.98029,20.47663,19.80634,7717,301,6,157,12768867543663532032,GALAXY,0.6518635,11341,58428,133,,0,0,0
